;t;Pga;(Po-Pa);(Pk-Pa);(Po-Pk);DPg;DPL;sigm;Q;Qgk;MgSH;Pэкран
2624;2,62400E-1 ;9,03322E+0 ;1,50347E+0 ;1,10354E+0 ;2,53570E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,80054E+0 ;1,35029E-3 ;1,70656E-4 ;3,12509E-1 
2625;2,62500E-1 ;9,03322E+0 ;1,51009E+0 ;1,10999E+0 ;2,54232E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,78425E+0 ;1,34244E-3 ;1,70656E-4 ;4,00689E-1 
2626;2,62600E-1 ;9,03322E+0 ;1,51519E+0 ;1,11572E+0 ;2,54742E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,76995E+0 ;1,33554E-3 ;1,70656E-4 ;5,12527E-1 
2627;2,62700E-1 ;9,03322E+0 ;1,51519E+0 ;1,11429E+0 ;2,54742E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,77351E+0 ;1,33726E-3 ;1,70656E-4 ;6,75268E-1 
2628;2,62800E-1 ;9,03322E+0 ;1,52283E+0 ;1,12003E+0 ;2,55506E+0 ;7,36000E-2 ;4,82155E-1 ;1,33869E+0 ;2,75930E+0 ;1,33041E-3 ;1,70656E-4 ;8,98228E-1 
2629;2,62900E-1 ;9,03322E+0 ;1,52742E+0 ;1,12290E+0 ;2,55965E+0 ;7,36000E-2 ;4,82155E-1 ;1,33797E+0 ;2,75226E+0 ;1,32701E-3 ;1,70656E-4 ;1,16492E+0 
2630;2,63000E-1 ;9,03322E+0 ;1,53098E+0 ;1,12290E+0 ;2,56321E+0 ;7,36000E-2 ;4,82155E-1 ;1,33438E+0 ;2,75226E+0 ;1,32701E-3 ;1,70656E-4 ;1,36709E+0 
2631;2,63100E-1 ;9,03322E+0 ;1,53455E+0 ;1,12791E+0 ;2,56678E+0 ;7,36000E-2 ;4,82155E-1 ;1,33797E+0 ;2,74002E+0 ;1,32111E-3 ;1,70656E-4 ;1,38645E+0 
2632;2,63200E-1 ;9,03322E+0 ;1,54015E+0 ;1,12720E+0 ;2,57238E+0 ;7,36000E-2 ;4,82155E-1 ;1,33725E+0 ;2,74176E+0 ;1,32195E-3 ;1,70656E-4 ;1,29827E+0 
2633;2,63300E-1 ;9,03322E+0 ;1,54678E+0 ;1,13150E+0 ;2,57901E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,73134E+0 ;1,31693E-3 ;1,70656E-4 ;1,16994E+0 
2634;2,63400E-1 ;9,03322E+0 ;1,55238E+0 ;1,13723E+0 ;2,58461E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,71756E+0 ;1,31028E-3 ;1,70656E-4 ;9,91427E-1 
2635;2,63500E-1 ;9,03322E+0 ;1,55646E+0 ;1,14010E+0 ;2,58869E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,71073E+0 ;1,30699E-3 ;1,70656E-4 ;8,43024E-1 
2636;2,63600E-1 ;9,03322E+0 ;1,56308E+0 ;1,13795E+0 ;2,59531E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,71585E+0 ;1,30946E-3 ;1,70656E-4 ;7,36922E-1 
2637;2,63700E-1 ;9,03322E+0 ;1,57124E+0 ;1,13938E+0 ;2,60347E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,71243E+0 ;1,30781E-3 ;1,70656E-4 ;6,37987E-1 
2638;2,63800E-1 ;9,03322E+0 ;1,57175E+0 ;1,13652E+0 ;2,60398E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,71927E+0 ;1,31111E-3 ;1,70656E-4 ;5,78484E-1 
2639;2,63900E-1 ;9,03322E+0 ;1,58041E+0 ;1,14297E+0 ;2,61264E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,70392E+0 ;1,30371E-3 ;1,70656E-4 ;5,36902E-1 
2640;2,64000E-1 ;9,03322E+0 ;1,58550E+0 ;1,14225E+0 ;2,61773E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,70562E+0 ;1,30453E-3 ;1,70656E-4 ;5,01058E-1 
2641;2,64100E-1 ;9,03322E+0 ;1,58805E+0 ;1,14584E+0 ;2,62028E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,69716E+0 ;1,30045E-3 ;1,70656E-4 ;4,66646E-1 
2642;2,64200E-1 ;9,03322E+0 ;1,59417E+0 ;1,14655E+0 ;2,62640E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,69547E+0 ;1,29963E-3 ;1,70656E-4 ;4,32234E-1 
2643;2,64300E-1 ;9,03322E+0 ;1,60028E+0 ;1,15014E+0 ;2,63251E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,68707E+0 ;1,29558E-3 ;1,70656E-4 ;3,92802E-1 
2644;2,64400E-1 ;9,03322E+0 ;1,60334E+0 ;1,15516E+0 ;2,63557E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,67539E+0 ;1,28995E-3 ;1,70656E-4 ;3,51938E-1 
2645;2,64500E-1 ;9,03322E+0 ;1,60894E+0 ;1,15731E+0 ;2,64117E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,67042E+0 ;1,28756E-3 ;1,70656E-4 ;2,97453E-1 
2646;2,64600E-1 ;9,03322E+0 ;1,61404E+0 ;1,16017E+0 ;2,64627E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,66382E+0 ;1,28438E-3 ;1,70656E-4 ;2,35081E-1 
2647;2,64700E-1 ;9,03322E+0 ;1,61862E+0 ;1,16376E+0 ;2,65085E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,65562E+0 ;1,28042E-3 ;1,70656E-4 ;1,97802E-1 
2648;2,64800E-1 ;9,03322E+0 ;1,62321E+0 ;1,16591E+0 ;2,65544E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,65072E+0 ;1,27806E-3 ;1,70656E-4 ;2,40816E-1 
2649;2,64900E-1 ;9,03322E+0 ;1,62576E+0 ;1,16806E+0 ;2,65799E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,64584E+0 ;1,27570E-3 ;1,70656E-4 ;2,59456E-1 
2650;2,65000E-1 ;9,03322E+0 ;1,62984E+0 ;1,17093E+0 ;2,66207E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,63936E+0 ;1,27258E-3 ;1,70656E-4 ;3,62692E-1 
2651;2,65100E-1 ;9,03322E+0 ;1,63442E+0 ;1,17380E+0 ;2,66665E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,63291E+0 ;1,26947E-3 ;1,70656E-4 ;4,78833E-1 
2652;2,65200E-1 ;9,03322E+0 ;1,63799E+0 ;1,17595E+0 ;2,67022E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,62810E+0 ;1,26715E-3 ;1,70656E-4 ;5,71314E-1 
2653;2,65300E-1 ;9,03322E+0 ;1,63901E+0 ;1,18097E+0 ;2,67124E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,61692E+0 ;1,26176E-3 ;1,70656E-4 ;6,01425E-1 
2654;2,65400E-1 ;9,03322E+0 ;1,64104E+0 ;1,18312E+0 ;2,67327E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,61217E+0 ;1,25947E-3 ;1,70656E-4 ;6,17197E-1 
2655;2,65500E-1 ;9,03322E+0 ;1,64410E+0 ;1,19028E+0 ;2,67633E+0 ;7,36000E-2 ;4,82155E-1 ;1,33797E+0 ;2,59644E+0 ;1,25188E-3 ;1,70656E-4 ;5,87803E-1 
2656;2,65600E-1 ;9,03322E+0 ;1,64716E+0 ;1,18742E+0 ;2,67939E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,60271E+0 ;1,25491E-3 ;1,70656E-4 ;5,16828E-1 
2657;2,65700E-1 ;9,03322E+0 ;1,65327E+0 ;1,19315E+0 ;2,68550E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,59019E+0 ;1,24887E-3 ;1,70656E-4 ;4,23629E-1 
2658;2,65800E-1 ;9,03322E+0 ;1,65531E+0 ;1,19745E+0 ;2,68754E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,58089E+0 ;1,24439E-3 ;1,70656E-4 ;3,64842E-1 
2659;2,65900E-1 ;9,03322E+0 ;1,65480E+0 ;1,19961E+0 ;2,68703E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,57626E+0 ;1,24216E-3 ;1,70656E-4 ;4,15027E-1 
2660;2,66000E-1 ;9,03322E+0 ;1,65837E+0 ;1,20032E+0 ;2,69060E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,57473E+0 ;1,24142E-3 ;1,70656E-4 ;5,08942E-1 
2661;2,66100E-1 ;9,03322E+0 ;1,66346E+0 ;1,20462E+0 ;2,69569E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,56553E+0 ;1,23698E-3 ;1,70656E-4 ;6,02141E-1 
2662;2,66200E-1 ;9,03322E+0 ;1,66346E+0 ;1,20892E+0 ;2,69569E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,55641E+0 ;1,23258E-3 ;1,70656E-4 ;7,32621E-1 
2663;2,66300E-1 ;9,03322E+0 ;1,67009E+0 ;1,20964E+0 ;2,70232E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,55489E+0 ;1,23185E-3 ;1,70656E-4 ;8,02879E-1 
2664;2,66400E-1 ;9,03322E+0 ;1,66805E+0 ;1,21179E+0 ;2,70028E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,55035E+0 ;1,22966E-3 ;1,70656E-4 ;8,84606E-1 
2665;2,66500E-1 ;9,03322E+0 ;1,67213E+0 ;1,21466E+0 ;2,70436E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,54433E+0 ;1,22676E-3 ;1,70656E-4 ;1,06097E+0 
2666;2,66600E-1 ;9,03322E+0 ;1,67315E+0 ;1,22040E+0 ;2,70538E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,53238E+0 ;1,22100E-3 ;1,70656E-4 ;1,25095E+0 
2667;2,66700E-1 ;9,03322E+0 ;1,67722E+0 ;1,21896E+0 ;2,70945E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,53536E+0 ;1,22243E-3 ;1,70656E-4 ;1,32192E+0 
2668;2,66800E-1 ;9,03322E+0 ;1,68079E+0 ;1,22183E+0 ;2,71302E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,52940E+0 ;1,21956E-3 ;1,70656E-4 ;1,17998E+0 
2669;2,66900E-1 ;9,03322E+0 ;1,68028E+0 ;1,22757E+0 ;2,71251E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,51758E+0 ;1,21386E-3 ;1,70656E-4 ;9,93578E-1 
2670;2,67000E-1 ;9,03322E+0 ;1,68436E+0 ;1,23187E+0 ;2,71659E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,50879E+0 ;1,20963E-3 ;1,70656E-4 ;9,12567E-1 
2671;2,67100E-1 ;9,03322E+0 ;1,68589E+0 ;1,23402E+0 ;2,71812E+0 ;7,36000E-2 ;4,82155E-1 ;1,33725E+0 ;2,50442E+0 ;1,20752E-3 ;1,70656E-4 ;9,29771E-1 
2672;2,67200E-1 ;9,03322E+0 ;1,68945E+0 ;1,23688E+0 ;2,72168E+0 ;7,36000E-2 ;4,82155E-1 ;1,33725E+0 ;2,49862E+0 ;1,20472E-3 ;1,70656E-4 ;9,98595E-1 
2673;2,67300E-1 ;9,03322E+0 ;1,68996E+0 ;1,24190E+0 ;2,72219E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,48852E+0 ;1,19985E-3 ;1,70656E-4 ;1,01723E+0 
2674;2,67400E-1 ;9,03322E+0 ;1,69353E+0 ;1,24190E+0 ;2,72576E+0 ;7,36000E-2 ;4,82155E-1 ;1,33869E+0 ;2,48852E+0 ;1,19985E-3 ;1,70656E-4 ;9,73504E-1 
2675;2,67500E-1 ;9,03322E+0 ;1,69404E+0 ;1,24549E+0 ;2,72627E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,48135E+0 ;1,19640E-3 ;1,70656E-4 ;8,45893E-1 
2676;2,67600E-1 ;9,03322E+0 ;1,69557E+0 ;1,24190E+0 ;2,72780E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,48852E+0 ;1,19985E-3 ;1,70656E-4 ;6,83870E-1 
2677;2,67700E-1 ;9,03322E+0 ;1,69557E+0 ;1,24836E+0 ;2,72780E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,47566E+0 ;1,19365E-3 ;1,70656E-4 ;5,54109E-1 
2678;2,67800E-1 ;9,03322E+0 ;1,69811E+0 ;1,25122E+0 ;2,73034E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,46998E+0 ;1,19091E-3 ;1,70656E-4 ;4,59476E-1 
2679;2,67900E-1 ;9,03322E+0 ;1,69760E+0 ;1,25122E+0 ;2,72983E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,46998E+0 ;1,19091E-3 ;1,70656E-4 ;3,87785E-1 
2680;2,68000E-1 ;9,03322E+0 ;1,69709E+0 ;1,25481E+0 ;2,72932E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,46293E+0 ;1,18751E-3 ;1,70656E-4 ;3,28280E-1 
2681;2,68100E-1 ;9,03322E+0 ;1,70219E+0 ;1,25696E+0 ;2,73442E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,45871E+0 ;1,18548E-3 ;1,70656E-4 ;2,77379E-1 
2682;2,68200E-1 ;9,03322E+0 ;1,69658E+0 ;1,25983E+0 ;2,72881E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,45311E+0 ;1,18278E-3 ;1,70656E-4 ;2,15725E-1 
2683;2,68300E-1 ;9,03322E+0 ;1,69760E+0 ;1,26628E+0 ;2,72983E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,44062E+0 ;1,17675E-3 ;1,70656E-4 ;1,52637E-1 
2684;2,68400E-1 ;9,03322E+0 ;1,69760E+0 ;1,26484E+0 ;2,72983E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,44338E+0 ;1,17809E-3 ;1,70656E-4 ;1,08904E-1 
2685;2,68500E-1 ;9,03322E+0 ;1,69862E+0 ;1,26843E+0 ;2,73085E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,43648E+0 ;1,17476E-3 ;1,70656E-4 ;9,16993E-2 
2686;2,68600E-1 ;9,03322E+0 ;1,69404E+0 ;1,27201E+0 ;2,72627E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,42961E+0 ;1,17145E-3 ;1,70656E-4 ;8,09441E-2 
2687;2,68700E-1 ;9,03322E+0 ;1,69455E+0 ;1,26986E+0 ;2,72678E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,43373E+0 ;1,17343E-3 ;1,70656E-4 ;8,81142E-2 
2688;2,68800E-1 ;9,03322E+0 ;1,69455E+0 ;1,27130E+0 ;2,72678E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,43098E+0 ;1,17211E-3 ;1,70656E-4 ;1,21092E-1 
2689;2,68900E-1 ;9,03322E+0 ;1,69149E+0 ;1,27201E+0 ;2,72372E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,42961E+0 ;1,17145E-3 ;1,70656E-4 ;1,80595E-1 
2690;2,69000E-1 ;9,03322E+0 ;1,69302E+0 ;1,27775E+0 ;2,72525E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,41871E+0 ;1,16619E-3 ;1,70656E-4 ;2,81680E-1 
2691;2,69100E-1 ;9,03322E+0 ;1,68741E+0 ;1,27918E+0 ;2,71964E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,41600E+0 ;1,16488E-3 ;1,70656E-4 ;4,56609E-1 
2692;2,69200E-1 ;9,03322E+0 ;1,68537E+0 ;1,28062E+0 ;2,71760E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,41329E+0 ;1,16358E-3 ;1,70656E-4 ;6,36553E-1 
2693;2,69300E-1 ;9,03322E+0 ;1,68385E+0 ;1,28492E+0 ;2,71608E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,40521E+0 ;1,15968E-3 ;1,70656E-4 ;7,18999E-1 
2694;2,69400E-1 ;9,03322E+0 ;1,67722E+0 ;1,28348E+0 ;2,70945E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,40790E+0 ;1,16098E-3 ;1,70656E-4 ;7,75635E-1 
2695;2,69500E-1 ;9,03322E+0 ;1,67569E+0 ;1,28922E+0 ;2,70792E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,39719E+0 ;1,15581E-3 ;1,70656E-4 ;8,17217E-1 
2696;2,69600E-1 ;9,03322E+0 ;1,67366E+0 ;1,28994E+0 ;2,70589E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,39586E+0 ;1,15517E-3 ;1,70656E-4 ;8,07180E-1 
2697;2,69700E-1 ;9,03322E+0 ;1,67009E+0 ;1,29280E+0 ;2,70232E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,39054E+0 ;1,15261E-3 ;1,70656E-4 ;7,67749E-1 
2698;2,69800E-1 ;9,03322E+0 ;1,67009E+0 ;1,29639E+0 ;2,70232E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,38393E+0 ;1,14942E-3 ;1,70656E-4 ;7,28319E-1 
2699;2,69900E-1 ;9,03322E+0 ;1,66397E+0 ;1,29639E+0 ;2,69620E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,38393E+0 ;1,14942E-3 ;1,70656E-4 ;6,68814E-1 
2700;2,70000E-1 ;9,03322E+0 ;1,66397E+0 ;1,29209E+0 ;2,69620E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,39186E+0 ;1,15325E-3 ;1,70656E-4 ;6,26516E-1 
2701;2,70100E-1 ;9,03322E+0 ;1,65837E+0 ;1,29495E+0 ;2,69060E+0 ;7,36000E-2 ;4,82155E-1 ;1,33869E+0 ;2,38657E+0 ;1,15070E-3 ;1,70656E-4 ;6,32251E-1 
2702;2,70200E-1 ;9,03322E+0 ;1,65582E+0 ;1,29424E+0 ;2,68805E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,38789E+0 ;1,15133E-3 ;1,70656E-4 ;6,04294E-1 
2703;2,70300E-1 ;9,03322E+0 ;1,64767E+0 ;1,30069E+0 ;2,67990E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,37604E+0 ;1,14562E-3 ;1,70656E-4 ;5,64146E-1 
2704;2,70400E-1 ;9,03322E+0 ;1,64257E+0 ;1,30356E+0 ;2,67480E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,37082E+0 ;1,14310E-3 ;1,70656E-4 ;4,80984E-1 
2705;2,70500E-1 ;9,03322E+0 ;1,64563E+0 ;1,30571E+0 ;2,67786E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,36691E+0 ;1,14122E-3 ;1,70656E-4 ;3,67711E-1 
2706;2,70600E-1 ;9,03322E+0 ;1,63799E+0 ;1,30929E+0 ;2,67022E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,36043E+0 ;1,13809E-3 ;1,70656E-4 ;2,53004E-1 
2707;2,70700E-1 ;9,03322E+0 ;1,63799E+0 ;1,31288E+0 ;2,67022E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,35399E+0 ;1,13499E-3 ;1,70656E-4 ;1,79163E-1 
2708;2,70800E-1 ;9,03322E+0 ;1,63238E+0 ;1,30786E+0 ;2,66461E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,36302E+0 ;1,13934E-3 ;1,70656E-4 ;1,78444E-1 
2709;2,70900E-1 ;9,03322E+0 ;1,62932E+0 ;1,30643E+0 ;2,66155E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,36561E+0 ;1,14059E-3 ;1,70656E-4 ;1,89916E-1 
2710;2,71000E-1 ;9,03322E+0 ;1,62729E+0 ;1,30643E+0 ;2,65952E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,36561E+0 ;1,14059E-3 ;1,70656E-4 ;2,75228E-1 
2711;2,71100E-1 ;9,03322E+0 ;1,62372E+0 ;1,31431E+0 ;2,65595E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,35142E+0 ;1,13375E-3 ;1,70656E-4 ;4,05708E-1 
2712;2,71200E-1 ;9,03322E+0 ;1,62168E+0 ;1,31646E+0 ;2,65391E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,34758E+0 ;1,13190E-3 ;1,70656E-4 ;5,38336E-1 
2713;2,71300E-1 ;9,03322E+0 ;1,61455E+0 ;1,32076E+0 ;2,64678E+0 ;7,36000E-2 ;4,82155E-1 ;1,34084E+0 ;2,33993E+0 ;1,12821E-3 ;1,70656E-4 ;5,97123E-1 
2714;2,71400E-1 ;9,03322E+0 ;1,61149E+0 ;1,32435E+0 ;2,64372E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,33360E+0 ;1,12516E-3 ;1,70656E-4 ;5,58410E-1 
2715;2,71500E-1 ;9,03322E+0 ;1,61455E+0 ;1,32220E+0 ;2,64678E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,33740E+0 ;1,12699E-3 ;1,70656E-4 ;5,17546E-1 
2716;2,71600E-1 ;9,03322E+0 ;1,60996E+0 ;1,32291E+0 ;2,64219E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,33613E+0 ;1,12637E-3 ;1,70656E-4 ;4,81700E-1 
2717;2,71700E-1 ;9,03322E+0 ;1,60487E+0 ;1,32937E+0 ;2,63710E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,32479E+0 ;1,12091E-3 ;1,70656E-4 ;4,47288E-1 
2718;2,71800E-1 ;9,03322E+0 ;1,60385E+0 ;1,32650E+0 ;2,63608E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,32981E+0 ;1,12333E-3 ;1,70656E-4 ;4,27214E-1 
2719;2,71900E-1 ;9,03322E+0 ;1,60334E+0 ;1,32435E+0 ;2,63557E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,33360E+0 ;1,12516E-3 ;1,70656E-4 ;4,69512E-1 
2720;2,72000E-1 ;9,03322E+0 ;1,59926E+0 ;1,32578E+0 ;2,63149E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,33108E+0 ;1,12394E-3 ;1,70656E-4 ;6,02141E-1 
2721;2,72100E-1 ;9,03322E+0 ;1,59518E+0 ;1,32578E+0 ;2,62741E+0 ;7,36000E-2 ;4,82155E-1 ;1,33797E+0 ;2,33108E+0 ;1,12394E-3 ;1,70656E-4 ;7,54845E-1 
2722;2,72200E-1 ;9,03322E+0 ;1,59468E+0 ;1,32793E+0 ;2,62691E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,32730E+0 ;1,12212E-3 ;1,70656E-4 ;8,21518E-1 
2723;2,72300E-1 ;9,03322E+0 ;1,59417E+0 ;1,33008E+0 ;2,62640E+0 ;7,36000E-2 ;4,82155E-1 ;1,33940E+0 ;2,32354E+0 ;1,12030E-3 ;1,70656E-4 ;9,09698E-1 
2724;2,72400E-1 ;9,03322E+0 ;1,59060E+0 ;1,33438E+0 ;2,62283E+0 ;7,36000E-2 ;4,82155E-1 ;1,33582E+0 ;2,31605E+0 ;1,11669E-3 ;1,70656E-4 ;9,62749E-1 
2725;2,72500E-1 ;9,03322E+0 ;1,58499E+0 ;1,33869E+0 ;2,61722E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,30860E+0 ;1,11310E-3 ;1,70656E-4 ;9,74936E-1 
2726;2,72600E-1 ;9,03322E+0 ;1,58296E+0 ;1,34012E+0 ;2,61519E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,30614E+0 ;1,11191E-3 ;1,70656E-4 ;1,13338E+0 
2727;2,72700E-1 ;9,03322E+0 ;1,57990E+0 ;1,33725E+0 ;2,61213E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,31108E+0 ;1,11430E-3 ;1,70656E-4 ;1,28608E+0 
2728;2,72800E-1 ;9,03322E+0 ;1,57327E+0 ;1,33940E+0 ;2,60550E+0 ;7,36000E-2 ;4,82155E-1 ;1,33582E+0 ;2,30737E+0 ;1,11251E-3 ;1,70656E-4 ;1,34773E+0 
2729;2,72900E-1 ;9,03322E+0 ;1,57175E+0 ;1,33725E+0 ;2,60398E+0 ;7,36000E-2 ;4,82155E-1 ;1,33725E+0 ;2,31108E+0 ;1,11430E-3 ;1,70656E-4 ;1,20077E+0 
2730;2,73000E-1 ;9,03322E+0 ;1,56818E+0 ;1,33869E+0 ;2,60041E+0 ;7,36000E-2 ;4,82155E-1 ;1,33725E+0 ;2,30860E+0 ;1,11310E-3 ;1,70656E-4 ;9,25470E-1 
2731;2,73100E-1 ;9,03322E+0 ;1,56512E+0 ;1,33869E+0 ;2,59735E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,30860E+0 ;1,11310E-3 ;1,70656E-4 ;6,98209E-1 
2732;2,73200E-1 ;9,03322E+0 ;1,55901E+0 ;1,34299E+0 ;2,59124E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,30121E+0 ;1,10954E-3 ;1,70656E-4 ;5,99990E-1 
2733;2,73300E-1 ;9,03322E+0 ;1,55544E+0 ;1,34801E+0 ;2,58767E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,29264E+0 ;1,10541E-3 ;1,70656E-4 ;5,34751E-1 
2734;2,73400E-1 ;9,03322E+0 ;1,55289E+0 ;1,35159E+0 ;2,58512E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,28656E+0 ;1,10248E-3 ;1,70656E-4 ;5,17546E-1 
2735;2,73500E-1 ;9,03322E+0 ;1,55187E+0 ;1,35016E+0 ;2,58410E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,28899E+0 ;1,10365E-3 ;1,70656E-4 ;4,81700E-1 
2736;2,73600E-1 ;9,03322E+0 ;1,54117E+0 ;1,34801E+0 ;2,57340E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,29264E+0 ;1,10541E-3 ;1,70656E-4 ;4,33666E-1 
2737;2,73700E-1 ;9,03322E+0 ;1,54015E+0 ;1,35589E+0 ;2,57238E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,27931E+0 ;1,09898E-3 ;1,70656E-4 ;3,78464E-1 
